aid,uid,label
748,30749960,-1
624,67845769,-1
692,64836901,-1
725,10206500,-1
311,49588969,-1
1338,33286354,-1
1291,53226938,-1
1291,43916424,-1
1781,7141973,-1
411,46589231,-1
1904,29710297,-1
1530,25002895,-1
1728,32695695,-1
561,11942374,-1
1566,54472981,-1
1749,29692009,-1
145,37796797,-1
173,36808903,-1
191,43414882,-1
411,26240686,-1
1201,56522491,-1
1415,1845367,-1
1950,8428191,-1
561,57993622,-1
1468,40040175,-1
660,3310768,1
389,15669352,-1
1605,69219946,-1
411,60861441,1
136,55617509,-1
1605,77905683,-1
932,3770527,-1
389,25695957,-1
1940,41877515,-1
692,44701410,-1
2054,76789845,-1
1407,52257839,-1
1415,30024957,-1
2031,47696377,-1
692,45813706,-1
1746,44509140,1
1566,35111954,-1
2118,82427491,-1
1468,18103844,-1
1202,10058891,-1
1119,70884054,-1
1950,8510914,-1
916,70618037,-1
145,77744366,-1
136,57124557,-1
846,64755315,-1
117,26170054,-1
1950,23475145,-1
1728,10249195,-1
561,37344729,-1
70,75636835,-1
436,24778364,-1
117,74495843,-1
1119,54679992,-1
1904,63237986,-1
916,32210510,-1
164,31486150,1
692,43233110,-1
561,39437053,-1
543,72126689,-1
914,57030849,-1
1566,79783258,-1
411,18960042,-1
1291,21712425,-1
12,79348319,-1
1599,3110716,-1
1468,3418869,-1
1827,12425120,-1
136,66319346,-1
411,13698666,-1
1291,79660045,-1
1749,18597166,-1
692,27739004,-1
1017,66106624,-1
916,13714929,-1
1622,38641360,-1
561,30056507,-1
411,76087016,-1
121,44672856,-1
74,44525344,-1
1622,43417907,-1
846,56569093,-1
1119,22743535,-1
1201,80105323,-1
692,6672303,-1
692,67542001,-1
121,61616333,-1
561,20170448,-1
692,66485353,-1
561,10522613,-1
70,61197480,-1
2050,15273505,-1
1468,37205332,-1
1119,45481132,-1
302,65653945,-1
1605,2792381,-1
1468,77479148,-1
2216,4963303,-1
1468,48906277,-1
1596,73193167,-1
1950,62231477,-1
70,44366395,-1
136,29991040,-1
1483,79108185,-1
311,76718130,-1
1140,81514571,-1
1827,1743321,-1
1950,39353448,-1
692,24836926,-1
1377,75710032,-1
853,80694422,-1
1566,68607360,-1
2048,58215209,-1
411,63001993,-1
2031,80048977,-1
411,52514642,-1
1415,52296814,-1
1379,34020276,-1
191,39602719,-1
939,55599100,-1
1605,36904985,-1
1415,35117905,1
231,2335692,-1
411,24059735,-1
420,36272208,-1
411,6434571,-1
692,50208912,-1
389,9125648,-1
1119,28140143,-1
2112,78139246,-1
1119,59214629,-1
1254,43125083,-1
411,43436673,-1
1596,60177687,-1
311,45535375,-1
1468,30644091,-1
1415,10363904,-1
12,693401,-1
389,44750230,-1
1622,79819578,-1
692,7030393,-1
561,41284074,-1
1483,760246,-1
1429,60509621,-1
1017,28537950,-1
914,15219815,-1
1605,30104816,-1
1291,55216641,-1
561,79064494,-1
765,30653643,-1
561,51018527,-1
1918,10621255,-1
1415,43258328,-1
1119,13500091,-1
369,70148746,-1
914,76892784,-1
725,42546197,-1
725,67979396,-1
136,21392472,-1
1379,59294442,-1
561,66917382,-1
1483,64229929,-1
725,40299776,-1
302,62280829,-1
206,21554371,-1
748,71564441,-1
432,10376998,-1
117,71908433,-1
1119,23766716,-1
70,23896394,-1
1119,29537586,-1
206,74406046,-1
1716,79693471,-1
205,11990240,-1
692,14657042,1
411,71846477,1
302,27320132,-1
389,78569701,1
2047,17637811,-1
1468,54285387,-1
688,45738936,-1
1580,19941532,-1
2118,54570632,-1
432,38212479,-1
916,33216519,-1
1918,53066650,-1
191,12126137,-1
519,16902286,1
692,16613391,-1
311,60244843,-1
1377,11123199,-1
894,81244251,-1
1621,17808236,-1
1291,4526472,-1
1254,35467979,-1
70,55714245,-1
2118,26969169,-1
692,62435695,-1
692,61659453,-1
765,32356594,-1
191,5576393,-1
561,9843741,1
411,4477764,-1
1950,12130022,-1
1918,50582615,-1
70,32513531,-1
561,73989249,-1
1781,772373,-1
1140,26569637,-1
1496,31295177,-1
846,58934396,-1
1379,42545347,-1
1508,65404137,-1
914,23311784,-1
411,15851807,-1
561,17165087,-1
561,67469745,-1
765,26314349,-1
1566,71396027,-1
1468,24262965,-1
2050,73834461,-1
117,73412601,-1
70,48103098,-1
1379,56977737,-1
117,37985744,-1
2044,60395900,-1
1918,80415580,-1
1407,31401830,-1
302,70919720,-1
692,51674800,-1
1379,9693181,-1
411,44295498,1
411,32058232,-1
765,30256955,-1
846,30663336,-1
191,73501202,-1
12,9758984,-1
302,47312378,-1
1291,15643609,-1
136,66277494,-1
1291,2620622,-1
117,31828232,-1
692,4493120,-1
1291,36742322,-1
916,6245318,-1
7,60100901,-1
2013,44813315,1
1338,10362265,-1
121,8324676,-1
1566,71278771,-1
1566,69235619,-1
136,39266900,-1
1781,75949234,-1
369,19847310,-1
1566,54010363,-1
692,23607550,-1
411,48934087,-1
1566,22252664,-1
1530,1473693,-1
1407,14653988,-1
1379,69738935,-1
977,13555165,-1
121,16074401,-1
1827,80439446,-1
70,19501652,-1
692,34598510,1
1119,10373377,-1
853,11049374,-1
1291,4509178,-1
70,47127202,1
231,43883183,-1
1407,63431715,-1
1375,46375349,-1
311,55475387,-1
951,78278657,-1
681,43830738,-1
1317,32718283,-1
70,7628192,-1
1415,36856515,-1
2048,39875330,-1
1530,78806341,-1
432,62432580,-1
561,12038323,-1
846,25810737,-1
1950,82286173,-1
699,45707162,1
1415,38933438,-1
174,49837699,-1
966,21822740,-1
404,28307674,-1
1415,49942405,-1
1021,29799979,-1
113,40462472,-1
389,52322249,-1
1596,46766582,-1
916,39939569,-1
916,64192011,-1
177,44498100,-1
692,31246178,-1
1827,45703623,-1
1021,74021397,-1
1566,10555591,-1
692,59821702,-1
231,21085216,-1
1728,16959402,-1
86,5764773,-1
1415,36903774,-1
692,44636314,-1
2013,47216763,-1
302,46490907,-1
1140,69067752,-1
2201,3975262,-1
561,47322456,-1
1338,51541814,-1
1728,71075282,-1
543,69074124,-1
1790,26694935,-1
302,23080611,-1
1407,70066832,-1
74,13119738,-1
562,31416412,-1
1021,61053822,-1
792,8939906,-1
686,34248,-1
1057,14345178,1
212,2713506,-1
2013,25027643,-1
121,67015822,-1
543,9543939,-1
231,32797139,-1
1503,4601326,-1
1415,56641054,-1
1841,53431342,-1
117,76168303,-1
1119,4315180,-1
1635,45722557,-1
302,5565723,-1
1483,4061152,-1
1119,73333667,-1
692,15907121,-1
692,23487514,-1
951,7263524,-1
1566,21413356,-1
389,41650197,-1
404,57809343,-1
369,19296678,-1
1119,45041929,-1
748,52304934,-1
519,24896014,-1
1119,41842226,-1
1918,34982853,-1
1429,27513531,-1
692,16526556,-1
1379,1586539,-1
692,42387428,-1
436,64429718,-1
1827,4437141,-1
411,1145692,-1
916,44908983,-1
1918,69529133,-1
311,14161662,-1
692,34823191,-1
2112,53049966,-1
2118,19331166,-1
411,2275584,-1
389,73582362,-1
1827,56308542,-1
932,29789286,-1
2013,44695281,-1
1277,5170064,-1
914,39576092,-1
1728,55821373,-1
725,30476268,-1
145,81477544,-1
725,13799839,-1
1119,75850078,-1
174,18267874,-1
98,29170113,-1
1291,31893190,-1
1904,55876662,-1
561,30631037,-1
411,29325468,-1
692,28423865,1
1728,45761955,-1
1871,6551033,-1
692,65072650,-1
1950,12322198,-1
389,20021214,-1
960,49191481,-1
1254,18807961,-1
404,51717618,-1
1335,26075449,-1
792,27721623,-1
1291,50350538,-1
1910,28641437,-1
1918,11252924,-1
1375,44964950,-1
1940,1580413,-1
1468,4392563,-1
231,44637461,-1
1728,6804298,-1
1291,11229398,-1
70,21544229,-1
389,46160723,-1
914,1274065,-1
966,11220483,-1
411,13257828,-1
1023,43551058,-1
2031,62304152,-1
2205,54550815,-1
1871,30182341,-1
792,78319893,-1
1254,74019628,-1
389,29392117,-1
411,75500174,-1
1566,6168283,-1
432,64421212,1
191,14439591,-1
7,10095981,-1
1017,43127719,-1
1566,28620721,-1
369,61805014,-1
561,40190726,1
1291,62228435,-1
1918,16190725,-1
1379,17712196,-1
846,68791720,-1
692,82461015,-1
420,11176880,-1
692,277825,-1
336,61089684,-1
1468,55315176,-1
1377,8642865,-1
191,5777124,-1
70,68274710,-1
660,42786559,1
1530,77218945,-1
70,1345411,-1
1044,22754810,-1
561,3109403,-1
70,50695189,-1
977,81666838,-1
286,19326837,-1
1377,47568394,-1
2031,72645192,-1
1635,25016468,-1
692,53322224,-1
117,60897660,-1
411,49736238,-1
1107,16241790,-1
932,9944235,-1
1119,9460431,-1
1622,55838621,-1
914,15129170,-1
692,76496078,-1
1998,78655588,1
411,18613791,-1
2050,76322386,-1
411,4802228,-1
411,13940554,-1
1415,55393032,-1
18,69445433,-1
846,27999006,-1
191,43054924,-1
1566,80973382,-1
1375,10114452,-1
1530,46416254,-1
231,38338098,-1
699,72917569,-1
1566,28669218,-1
561,31637754,-1
432,27883366,-1
1119,2017846,-1
1254,2472893,-1
1530,37965143,-1
1335,30421885,-1
1415,8017691,-1
692,75701596,-1
2031,18183515,-1
1379,7189339,-1
1950,10585529,-1
1925,1218804,-1
191,57556971,-1
1998,17974722,-1
311,80572890,-1
286,53403949,-1
1379,3866221,-1
765,27685499,-1
692,44186952,-1
389,42971671,-1
411,48915651,-1
173,41882945,-1
624,62481048,-1
1119,79185717,-1
692,71395521,-1
1017,23644443,-1
1377,70068633,-1
191,74893901,-1
914,30185670,-1
914,5850412,-1
70,67234982,-1
191,36510601,-1
846,56632005,-1
613,70725341,-1
1728,63057578,-1
1918,31422085,-1
561,65118071,-1
420,33375131,-1
1827,70156957,-1
765,51502448,-1
1950,37543194,-1
1605,970744,1
1496,3005044,-1
404,1728120,-1
432,50834162,-1
1827,17480759,-1
699,74866118,-1
1841,58818223,-1
914,16478110,-1
561,81154911,-1
1970,73248516,-1
1605,82510341,-1
191,44605363,-1
1291,47140795,-1
939,45170258,-1
411,3820017,-1
1119,3857036,-1
2201,79866954,-1
1377,41836115,-1
914,28875707,-1
1566,63535698,-1
903,34011135,-1
916,13486474,-1
302,71940008,-1
846,12933030,-1
432,34833167,-1
231,26055582,-1
1596,37856447,-1
1566,22413898,-1
1140,42277939,-1
916,15023129,-1
1023,25795613,-1
70,3344781,-1
1918,77968292,-1
1317,21347278,-1
1119,81183263,-1
1503,26818094,-1
1377,69049795,-1
191,73633041,-1
1119,40152865,-1
1566,31888498,-1
2066,68841871,-1
411,32803809,-1
562,74860329,-1
174,28352567,-1
1291,34869853,-1
792,66997136,-1
2118,23033289,-1
1119,66709685,-1
121,16697111,-1
1918,75328929,-1
1201,76310689,-1
1215,69349404,-1
1918,32930463,-1
561,7206975,-1
411,50416042,-1
231,49833431,-1
519,47895412,-1
692,47857266,-1
1277,80412451,-1
692,4249389,-1
1119,75358106,-1
2050,32028996,-1
1605,66471518,-1
1284,11067501,-1
2118,34284089,-1
2013,72482860,1
1291,76899414,-1
411,79862630,-1
302,74060380,1
1119,32410450,-1
2118,73320572,-1
2031,16052837,-1
966,1524131,-1
117,45238530,-1
1931,76374227,-1
1021,14117853,-1
1596,9879662,-1
70,45354508,-1
692,76082401,-1
914,49956748,-1
846,2375753,-1
432,40970810,-1
1827,30683472,-1
1415,10355701,-1
692,23601914,-1
173,10035009,-1
1379,70904197,-1
1827,53580890,-1
191,38380307,-1
411,64215478,-1
692,3477224,-1
1622,63785224,-1
311,27978354,-1
1566,58247161,-1
692,66991735,-1
613,11536998,-1
173,63202106,-1
1254,5048558,-1
1379,11223926,-1
748,68852026,-1
765,16535948,-1
191,33283339,-1
191,42009005,1
1596,73935042,-1
7,16326700,-1
191,56286191,-1
1379,67045159,-1
1468,40420166,-1
206,13910371,-1
1119,6458845,-1
411,55267363,-1
1918,62838932,-1
191,40971880,-1
2068,16835583,-1
1605,70180832,-1
1716,52312740,-1
231,9816251,-1
2118,9052711,-1
1044,63515542,-1
692,68940430,-1
1379,26309635,-1
1119,24905908,-1
1512,23738124,-1
231,42780736,-1
311,9250058,-1
1714,59654026,-1
2050,22804227,-1
2118,32689150,-1
1201,77243468,-1
1119,80325930,-1
1242,5139151,-1
1596,43002062,-1
1017,37152791,-1
121,29439343,-1
529,48938659,-1
914,76279582,1
1230,8498588,-1
1468,73203107,-1
1605,538151,-1
561,17063029,-1
1468,47045399,-1
411,11210357,-1
2031,78097726,-1
191,63571021,-1
1918,69188107,-1
1202,10719133,-1
1379,63233494,1
1468,60210737,-1
1291,66643731,-1
2013,8298571,-1
1566,49714036,-1
1119,28132952,-1
1291,4958152,-1
1930,66414300,-1
1119,51082913,-1
7,79164999,-1
1291,23955218,-1
1962,39233096,-1
1338,37552859,-1
2196,57038377,-1
1998,70177836,-1
1918,20191593,-1
2031,44523430,-1
1716,30004899,-1
1566,5287593,-1
1635,1060858,-1
70,37020193,-1
389,81430424,-1
966,57285002,-1
765,56512150,-1
369,66689813,-1
191,48260160,-1
2031,32065443,-1
164,2743584,-1
1338,78725751,-1
1918,75282674,-1
1503,27004952,-1
1291,54983539,-1
136,33447412,-1
1338,52721983,-1
699,10487067,-1
2068,17945319,-1
1119,14864869,-1
1496,4407317,-1
2031,51086705,-1
2013,53968936,-1
543,26347404,-1
1827,52796379,-1
136,48089695,-1
1119,48031737,-1
2031,54920822,-1
1202,26032078,-1
98,48417027,-1
74,16688193,-1
1023,15445184,-1
1379,40096445,-1
404,81761987,-1
369,15525098,-1
1781,36259160,-1
1351,34401167,-1
18,11534970,-1
411,46361017,-1
70,3634142,-1
404,32312466,-1
519,7754727,-1
1918,15378608,-1
1415,74610019,-1
1728,61326889,-1
311,122746,-1
692,80612984,1
1468,26668846,-1
1291,56085902,-1
765,37277540,-1
369,44250870,-1
692,21463561,-1
939,44401126,-1
1291,19700514,-1
389,45866561,-1
1596,415984,-1
1119,15996158,-1
1291,22181201,-1
1468,71133922,-1
1291,39126036,-1
1291,7791683,1
1918,32914814,-1
1351,80034901,-1
2031,37278600,-1
432,41111990,-1
1415,39945644,-1
389,25840076,-1
1291,58784741,-1
1377,45789132,-1
1749,75753848,-1
1930,12909463,-1
70,2419076,-1
1847,44124832,-1
286,22432133,-1
561,73208685,-1
1254,32080450,-1
212,73020752,-1
1931,38109585,-1
692,31821247,-1
1407,13578975,-1
1468,57539898,-1
1379,17355160,-1
117,51911263,-1
2031,27228243,-1
725,45526110,-1
1714,27561679,-1
1530,2316952,-1
1284,5682519,-1
692,53896192,-1
1507,41722118,-1
174,13391666,-1
2169,20030792,-1
1119,61041719,-1
1496,67611406,-1
173,53463775,-1
2169,14629206,-1
561,52113104,-1
1468,45369751,-1
117,29829463,-1
914,64612925,-1
1496,26857924,-1
2054,13675173,-1
1468,27373958,-1
765,82323572,-1
699,81586825,-1
173,80388641,-1
411,19284570,-1
1468,55169303,-1
1596,73932581,-1
914,67260738,-1
2047,28430744,-1
692,57410405,-1
411,4843568,-1
1317,71390953,-1
336,32257478,-1
561,6840948,-1
2118,3176854,-1
660,78065100,-1
420,74453170,-1
916,67354211,-1
404,6873691,-1
1728,59248203,-1
1714,21910866,-1
725,45201632,-1
2013,2332693,-1
420,35755315,-1
1599,5750979,-1
692,62561034,-1
173,49403997,-1
1468,7553223,-1
692,14903715,-1
932,72507276,-1
1291,60077661,-1
302,8957872,-1
966,56026755,-1
206,30823707,-1
136,32714368,-1
191,72226933,-1
1291,44713099,-1
1714,21519382,-1
1671,62312940,-1
1530,77301730,-1
561,17662020,-1
1998,76951824,-1
1530,742864,-1
1119,2826247,-1
2118,12639177,-1
1119,35810620,-1
1201,503989,-1
692,40317232,-1
977,65961606,-1
432,59870289,-1
1023,70346386,-1
302,27395011,-1
1291,44392914,-1
2050,36605473,-1
725,34261422,-1
725,34293828,-1
1119,10658121,-1
2118,65179948,-1
1468,2742456,-1
411,44165036,-1
450,42110286,-1
692,67928371,-1
74,35550263,-1
1119,71493770,-1
692,12045305,-1
70,2271305,-1
1215,47003200,-1
302,57041923,-1
1819,20191655,-1
1918,38694778,-1
1277,17950275,-1
692,42506622,-1
404,21137371,-1
916,11890133,-1
561,78565211,-1
1940,9548777,-1
1119,75221431,-1
1140,41956479,-1
2066,28575464,-1
1291,14961400,-1
191,37414213,1
1530,25043017,-1
389,15186036,-1
1998,11067323,-1
302,9744504,-1
1530,15989665,-1
765,76313877,-1
1512,79615503,-1
136,18644693,-1
2154,26951437,-1
846,54455044,-1
1827,53635977,-1
1950,49533200,1
12,5283733,-1
1483,60976333,-1
1918,19522646,-1
1468,1685897,-1
1415,57483710,-1
966,49288036,-1
543,3842232,-1
1468,69262101,-1
1918,32041867,-1
117,76417532,-1
1781,72336572,-1
692,5437161,-1
1621,7235604,-1
411,80293640,-1
1291,42155122,-1
1407,52951087,-1
1781,41856237,-1
1716,9370278,-1
1291,12015257,-1
1622,27351197,-1
1841,24002685,-1
2050,18706693,-1
686,32235188,-1
914,2402889,-1
1566,53501457,-1
1379,46419507,-1
1379,7590589,-1
686,50952986,-1
2031,37425466,-1
117,12879726,-1
1468,20853916,-1
699,68691855,-1
1566,30562780,-1
727,78395965,-1
1375,57644756,-1
1201,50082966,-1
411,61846300,-1
1596,59269139,-1
1819,14166516,-1
692,78823281,-1
846,51094558,-1
1483,79012970,-1
1530,39167102,-1
117,8356171,-1
1415,30526418,-1
1291,24239696,1
1119,67400577,-1
191,77225847,-1
286,36371441,-1
231,9972115,-1
191,66425119,-1
792,22044116,1
1377,39614593,-1
1375,69000299,-1
1338,43599655,-1
1017,61784562,-1
561,32667119,-1
1622,5697681,-1
136,71655950,-1
2031,4091377,-1
561,13681376,-1
2013,61818270,-1
411,9716047,-1
1566,57025425,-1
792,56158777,-1
1107,77563976,-1
966,50364308,-1
1468,20923626,-1
1201,45825792,-1
1468,13581860,-1
471,951736,-1
1918,63480459,-1
1415,46550954,-1
1377,68942857,-1
853,38689919,-1
561,61485920,-1
1468,70803164,-1
966,55377327,-1
1044,81584015,-1
1566,47535421,-1
1415,47339271,-1
471,22773133,-1
117,52298286,-1
6,26742965,-1
1605,75229508,-1
212,62999220,-1
2048,38614964,-1
1918,2592882,-1
2044,42057934,-1
561,78380899,-1
1140,67224740,-1
1027,53720258,-1
561,40276105,-1
1202,19585418,-1
302,8283845,-1
231,35024503,-1
692,38061032,-1
1827,54131224,-1
1635,41155943,-1
516,6891925,-1
1918,81067391,-1
389,74669496,-1
1119,41997285,-1
1415,77474899,-1
748,5508932,-1
136,39147969,-1
1338,40061233,-1
2118,7692515,-1
1119,38718757,-1
1044,25511697,-1
2031,61643330,-1
1950,78784935,-1
2118,45510194,-1
1407,24701202,-1
1842,63994198,-1
692,36850890,-1
1017,60146929,-1
543,35910756,1
914,32548324,-1
432,1890004,-1
686,41267523,-1
792,29133043,-1
191,31582310,-1
1635,22421837,1
1119,43612303,-1
191,17107456,-1
1017,1456206,-1
1749,48248878,-1
411,23091439,-1
1017,38871856,-1
1483,64662099,-1
1998,34112791,-1
454,73629737,-1
725,31314577,-1
1017,45666291,-1
454,40013613,-1
914,40427695,-1
1672,1220361,-1
1468,79531064,-1
2201,46354888,1
432,42970465,-1
1468,77501131,-1
206,31226089,-1
2048,39251940,-1
173,20987947,-1
765,18857820,-1
302,31451213,-1
2047,47017601,-1
975,59776804,-1
1119,60384318,-1
136,38995397,1
191,76515706,-1
1468,28903744,-1
1622,51341963,1
1017,24211970,-1
18,10473372,-1
966,38851558,-1
1140,63311537,-1
1566,33686944,-1
1291,62371226,-1
1119,80649744,-1
369,23756394,-1
1508,66675691,1
205,72795429,-1
1254,68535714,-1
914,23737809,-1
1377,46586865,-1
692,19551874,-1
121,40975783,-1
1622,27460709,-1
1407,7714687,-1
389,3311359,-1
894,62544796,-1
692,6099991,-1
117,18684559,-1
692,32005436,-1
136,10392392,-1
2118,4036459,1
692,60545819,-1
1749,61294930,-1
1950,55653256,-1
792,68867729,-1
1966,56313845,-1
98,80944237,-1
543,58054945,-1
916,23127734,-1
1566,52317774,-1
1291,33503700,-1
2031,14795035,-1
2050,10918248,-1
688,4461405,-1
1781,42340604,-1
543,63730340,-1
173,7831620,-1
1415,53908453,-1
1566,9946424,-1
12,59129386,-1
1749,16642638,1
2205,30132484,1
2050,32077537,-1
1119,14978534,-1
389,23825500,-1
411,66339161,-1
1468,40036550,-1
748,24038697,-1
903,2587506,-1
411,58810594,-1
1842,15153723,-1
1530,73512453,-1
692,3121156,-1
692,580524,-1
191,53740620,-1
725,76413503,-1
411,5761643,-1
692,45098657,-1
1468,2886389,-1
894,7577449,-1
2118,73805349,-1
1749,20701198,-1
765,4104437,-1
1291,13823672,-1
191,52289502,-1
1918,15124751,-1
725,52112200,-1
2196,49831120,1
1566,59354635,-1
1468,10063465,-1
692,4449566,-1
136,23094630,-1
1621,18549095,-1
692,53247764,-1
1566,78225187,-1
916,64677302,-1
302,55302966,-1
191,3883025,-1
1407,77729723,1
1379,42801418,-1
411,20769700,-1
699,81886856,1
70,53816923,-1
117,68219930,1
1119,44129663,-1
286,73642785,-1
2031,75054555,-1
212,2325675,-1
1338,17604470,-1
1119,20756457,-1
2013,47143617,-1
411,22900439,-1
70,33998297,1
1530,47623338,-1
561,39087762,-1
302,21165349,-1
792,3062646,-1
7,65152487,-1
846,21923467,-1
561,21017820,-1
145,18891369,-1
191,5991192,-1
173,573190,-1
1998,79135955,-1
2118,37233945,-1
727,46860737,-1
173,8454248,-1
1119,52042890,-1
1950,45912596,1
1140,68027238,-1
74,26648930,-1
1728,33131728,-1
1714,55787310,-1
1338,56830547,-1
369,6522432,-1
191,47321503,-1
1530,3728713,-1
411,61726286,-1
914,15285283,1
951,64553463,-1
727,24025367,-1
1468,49761914,-1
1379,7256698,-1
1291,41281257,-1
1407,59557144,-1
692,58210418,-1
561,56590082,-1
561,28760633,-1
1379,66787549,-1
404,75960611,-1
792,28702551,-1
121,71175632,-1
561,66653155,-1
1415,67909573,-1
411,37607433,-1
1940,1847576,-1
389,67224579,-1
1566,14150094,-1
1415,78100286,-1
725,56494376,-1
1291,63770220,-1
2044,40889902,-1
1291,42034029,-1
894,11992251,-1
136,61858540,-1
205,18713213,-1
231,63916512,-1
914,43513734,-1
1781,8594509,-1
2013,8946670,-1
1107,35726346,-1
1605,17580912,-1
136,26132747,-1
1566,22536821,-1
1847,372229,-1
1918,51387575,-1
692,16043422,-1
2118,71344474,-1
1415,11416556,1
2013,39033002,-1
561,67016389,-1
688,29019358,-1
1781,30994775,-1
1468,49257056,-1
1468,9141703,-1
1468,25654785,-1
688,33660100,-1
136,19304264,-1
975,7346875,-1
1291,60976595,-1
1468,26625901,-1
471,17727750,-1
411,63430905,-1
404,27003515,-1
389,71029768,-1
1468,38348984,-1
1201,68566042,-1
1596,37517314,1
436,25847668,-1
914,19332633,-1
98,81412323,-1
1468,44936598,-1
1119,5017218,-1
725,78344227,-1
1379,28094718,-1
1119,59841309,-1
1338,47484878,-1
12,76625452,-1
117,8363779,-1
1291,64887612,-1
136,2469284,-1
420,73070526,-1
1119,23519904,-1
1596,43072614,1
136,78706837,-1
231,53784452,1
191,5036502,-1
121,23510796,-1
1415,69536052,-1
311,38652414,-1
561,35831444,-1
404,65313821,-1
70,60455027,-1
1605,58093027,1
1119,19796236,-1
1119,74207690,-1
173,71932926,-1
173,41238354,-1
1415,53691381,-1
561,58357686,-1
212,40277192,-1
1377,44212764,-1
1407,34930067,1
1057,30148236,-1
519,14899785,-1
939,25271669,-1
1023,51589037,-1
1119,33088996,-1
543,70024513,-1
1291,79980463,-1
136,75731547,-1
411,72320838,-1
231,28134797,-1
1622,56788542,-1
1940,8476718,-1
966,7530647,1
404,48921708,-1
1254,36376637,-1
692,4720664,-1
411,74857666,-1
765,68065476,-1
1940,26119906,-1
173,58696344,-1
846,38367780,-1
671,60683030,-1
1119,73620949,-1
1291,65050332,-1
1284,67694696,-1
561,74776838,-1
1215,69654355,-1
1468,58121059,-1
1119,24365978,-1
1468,3280876,-1
1119,56211628,-1
173,60651026,-1
1291,65180252,-1
1407,8913031,-1
1468,29489516,-1
1379,52454029,-1
1415,61454077,-1
1827,52666533,-1
272,14522855,-1
1017,28442020,-1
411,30919110,-1
1530,1062884,-1
1918,48146646,1
